2021041088838,2021,041088838,2,5,0,18,19,5,1,0,0,0,0,0,0,0,2,1,6,6,1,68,10,999,1,0,BMW S 1000,6,E01025121,0,-1
2021211113467,2021,211113467,1,5,0,13,13,3,7,0,0,1,0,0,0,0,1,1,5,6,1,55,8,999,1,0,BMW S 1000,-1,-1,0,-1
2021041055683,2021,041055683,2,5,0,18,19,8,4,0,0,0,0,0,0,0,0,1,6,6,3,-1,-1,999,1,7,BMW S 1000,-1,-1,0,-1
2021401098332,2021,401098332,1,5,0,18,19,5,1,0,0,3,1,11,1,7,1,1,6,6,1,34,6,999,1,3,BMW S 1000,8,E01023708,0,-1
2021010308090,2021,010308090,1,5,0,99,99,9,9,99,99,9,9,99,9,99,9,1,2,2,1,42,7,999,1,0,BMW S 1000,10,E01016085,0,-1
2021421101934,2021,421101934,1,5,0,13,13,7,3,0,0,8,5,0,0,0,1,1,5,6,1,55,8,999,1,4,BMW S 1000,6,E01021353,0,-1
2021991067363,2021,991067363,1,5,0,17,19,7,4,0,0,0,0,0,2,7,1,1,5,6,1,36,7,999,1,11,BMW S 1000,4,E01028529,0,-1
2021321071549,2021,321071549,1,5,0,9,9,3,7,0,0,1,0,0,7,0,2,1,6,6,1,60,9,999,1,0,BMW S 1000,-1,-1,0,-1
2021440276322,2021,440276322,1,5,0,18,19,6,2,0,0,8,0,0,0,0,4,1,6,6,1,58,9,999,1,0,BMW S 1000,5,E01018226,0,-1
2021622100456,2021,622100456,2,5,0,18,19,8,4,0,0,3,0,0,0,0,1,1,6,6,1,78,11,999,1,0,BMW S 1000,10,W01001828,0,-1
2021991086653,2021,991086653,1,4,0,13,13,3,7,0,0,0,0,0,0,0,4,1,6,6,1,43,7,999,1,4,BMW S 1000,2,-1,0,-1
2021111101742,2021,111101742,1,5,0,5,5,1,5,0,0,0,1,0,0,0,3,1,2,2,1,35,6,999,1,5,BMW S 1000,2,E01011949,0,-1
2021461113805,2021,461113805,1,5,0,16,19,4,8,0,0,0,1,0,0,0,4,1,5,6,1,82,11,999,1,5,BMW S 1000,6,E01024421,0,-1
2021461086481,2021,461086481,1,5,0,18,19,1,5,0,0,0,5,0,0,0,1,1,6,6,1,35,6,999,1,0,BMW S 1000,3,E01016016,0,-1
202163B014221,2021,63B014221,1,5,0,17,19,4,1,0,0,0,0,0,1,4,1,1,6,6,1,51,8,999,1,1,BMW S 1000,10,W01001340,0,-1
2021430395981,2021,430395981,1,5,0,13,13,5,1,0,0,1,0,0,3,0,1,1,6,6,1,-1,-1,999,1,2,BMW S 1000,-1,-1,0,-1
2021122100453,2021,122100453,2,5,0,18,19,7,3,0,0,0,1,0,0,0,0,1,6,6,1,53,8,999,1,1,BMW S 1000,7,E01011833,0,-1
2021122101018,2021,122101018,2,5,0,18,19,7,3,0,0,1,0,0,0,0,1,1,6,6,1,51,8,999,1,0,BMW S 1000,1,E01012198,0,-1
202134WNC4051,2021,34WNC4051,1,5,0,16,19,5,1,0,0,0,0,0,0,0,3,1,2,2,1,36,7,999,1,0,BMW S 1000,9,E01027163,0,-1
2021061072334,2021,061072334,2,5,0,18,19,2,5,0,0,1,0,0,0,0,4,1,5,6,1,42,7,999,1,0,BMW S 1000,5,E01032559,0,-1
202134WNC5421,2021,34WNC5421,1,5,0,18,19,1,5,0,0,0,1,0,0,0,1,1,1,1,1,31,6,999,1,0,BMW S 1000,2,E01027151,0,-1
2021221083987,2021,221083987,2,5,0,14,14,8,4,0,0,0,0,0,0,0,1,1,5,6,1,31,6,999,1,4,BMW S 1000,9,E01032323,0,-1
2021451052503,2021,451052503,2,5,0,15,15,3,7,0,0,1,0,0,0,0,1,1,5,6,1,43,7,999,1,2,BMW S 1000,6,E01030311,0,-1
202163D053821,2021,63D053821,1,5,0,17,19,8,5,0,0,0,1,0,1,10,4,1,6,6,1,57,9,999,1,0,BMW S 1000,10,E01022602,0,-1
2021546054321,2021,546054321,1,5,0,14,14,1,5,0,0,1,0,0,0,0,1,1,6,6,1,50,8,999,1,5,BMW S 1000,9,E01015471,0,-1
2021320387185,2021,320387185,1,5,0,13,13,8,4,0,0,0,0,0,1,0,1,1,6,6,1,59,9,999,1,2,BMW S 1000,8,E01027938,0,-1
2021010331601,2021,010331601,1,5,0,16,19,3,7,0,0,1,0,0,0,0,0,1,6,6,1,30,6,999,1,11,BMW S 1000,1,E01024597,0,-1
